cnpj_basico;cnpj_ordem;cnpj_dv;nome_fantasia;situacao;data_situacao;data_inicio;cnae_fiscal;bairro;municipio;Nome_Cidade;razao_social;capital_social;porte;opcao_simples;opcao_mei
19276807;0001;80;LANCHONETE E CAFE PINHEIRINHO;08;19840830;19840329;8888888;CENTRO;4305;Carmo da Mata;PEDRO TAVARES PINHEIRO;0,00;05;;
19527746;0001;86;;08;19811215;19660929;8888888;SERENO;4305;Carmo da Mata;GERALDO CHAVES CAMPOS;0,00;05;;
19533751;0001;00;;08;19780918;19740703;8888888;VILA DOMINGOS LOPES;4305;Carmo da Mata;NORBERTO FERRAZ ROCHA;0,00;05;;
19534494;0001;12;MINAS CARIMBO;04;20210419;19700612;2229399;CENTRO;4305;Carmo da Mata;JOSE ANTONIO RAMOS BOTELHO;0,00;01;S;00000000
06297688;0001;08;MUDAS DIVINO ESPIRITO SANTO;04;20190123;20040512;4789002;TAQUARA PRETA;4305;Carmo da Mata;DEPOSITO DE MUDAS DIVINO ESPIRITO SANTO LTDA;0,00;01;;
20282869;0001;83;;08;20081231;19780831;1091101;CENTRO;4305;Carmo da Mata;PADARIA CACULA LTDA;0,00;05;;
20341053;0001;83;;08;19860602;19820326;8888888;VISTA ALEGRE;4305;Carmo da Mata;FRANCISCO AUGUSTO DA SILVA;0,00;05;;
20341210;0001;50;;08;19840223;19821001;8888888;CENTRO;4305;Carmo da Mata;OMS PROJETOS LTDA;0,00;05;;
01355547;0001;72;;08;20120903;19960731;4723700;HAIDEE FAJARDO;4305;Carmo da Mata;MARIA DO CARMO PEREIRA DE AGUIAR;0,00;01;N;20100101
21277405;0001;41;;08;19881231;19880921;8888888;CENTRO;4305;Carmo da Mata;REPRESENTACOES MIRANDA LTDA;0,00;05;;
21655493;0001;78;;08;19860710;19851210;8888888;ANA CARRARA;4305;Carmo da Mata;MARISTELA REZENDE BARBOSA;0,00;05;;
22022768;0001;07;;08;19940712;19860513;4781400;VILA DOMINGOS LOPES;4305;Carmo da Mata;MARIA APARECIDA DE PAULA NOVAES;0,00;05;;
22344113;0001;47;;08;20091215;19860929;5611203;LEONARDO;4305;Carmo da Mata;CURUMATAN BAR LTDA;0,00;01;;
07070673;0001;67;MARCAL UTILIDADES DO LAR;08;20080117;20041029;4755503;VILA DOMINGOS LOPES;4305;Carmo da Mata;TEODORA DE FATIMA GARCIA MARCAL & CIA LTDA;0,00;01;N;00000000
22633325;0001;44;;08;20000225;19870123;5611203;POPULAR;4305;Carmo da Mata;RIGUETE BAR LTDA;0,00;05;;
23816648;0001;36;BAZAR PASSO A PASSO;08;19890703;19871118;4713004;MENEZES;4305;Carmo da Mata;WALTER CARDOSO PASSOS;0,00;05;;
25538752;0001;31;;08;19900329;19890110;1412601;SANTA CATARINA;4305;Carmo da Mata;IONE DA CUNHA GOMES;0,00;05;;
25759309;0001;90;LIZANA TURISMO;02;20010209;19890420;4921301;VILA REIS;4305;Carmo da Mata;TRANSPORTADORA E VIACAO LIZANA LTDA;45000,00;01;S;00000000
26146282;0001;23;;08;19941109;19920129;7111100;CENTRO;4305;Carmo da Mata;ENCAL ENGENHARIA E CONSULTORIA CARDOSO AZEVEDO LTDA;0,00;05;;
64262215;0001;63;PANIFICADORA E SORVETERIA BELEM;08;20070717;19900914;5611203;CENTRO;4305;Carmo da Mata;MAURICIO DIAS BRITO;0,00;01;;
64303837;0001;92;;08;20100519;19900727;4755503;CENTRO;4305;Carmo da Mata;ALBERVALE LTDA;0,00;01;N;00000000
64390289;0001;85;;08;19921030;19901108;4754701;CENTRO;4305;Carmo da Mata;MOVEIS LONNIE LTDA;0,00;05;;
65276453;0001;90;STOP LANCHES;08;19920217;19910327;5611203;THOME;4305;Carmo da Mata;PAULO CESAR DA SILVA;0,00;05;;
66255274;0001;30;;08;19981110;19910618;4712100;POPULAR;4305;Carmo da Mata;JOSE TAVEIRA;0,00;05;;
71377212;0001;30;;08;20131121;19931117;7722500;CENTRO;4305;Carmo da Mata;POSSANI VIDEO LTDA;0,00;01;N;00000000
17232596;0001;58;;08;19840315;19820219;8888888;CENTRO;4305;Carmo da Mata;PINTO & MAGALHAES LTDA;0,00;05;;
07689229;0001;24;;02;20051103;20051103;8112500;CENTRO;4305;Carmo da Mata;CONDOMINIO CENTRO DO COMERCIO;0,00;05;;
07981191;0001;69;;08;20150209;20060313;4781400;CENTRO;4305;Carmo da Mata;D A DE MOURA;3000,00;05;;
03291916;0001;36;MAQ-PAN COMERCIO;04;20180918;19990721;4721102;VILA TEREZA;4305;Carmo da Mata;JOAO LAMOGLIA ESTEVES;0,00;01;;
65248536;0001;76;;02;20050924;19930823;9491000;VILA DOMINGOS LOPES;4305;Carmo da Mata;PRIMEIRA IGREJA BATISTA DE CATAGUASES;0,00;05;;
07531219;0001;66;;02;20230411;20050721;4754701;VILA SAO JOSE;4305;Carmo da Mata;AURI MOVEIS LTDA.;300000,00;01;N;00000000
02436920;0001;82;MELODIA FM/TV;02;20010708;19980213;6010100;SANTA CLARA;4305;Carmo da Mata;FUNDACAO CULTURAL EDUCACIONAL MELODIA DE CATAGUASES;0,00;05;;
06380322;0001;90;;01;20040714;20040714;9492800;POPULAR;4305;Carmo da Mata;ELEICOES 2004 - OTTONIO MACHADO DE QUEIROZ - VEREADOR;0,00;05;;
21187307;0001;13;;08;19960331;19860729;8640201;CENTRO;4305;Carmo da Mata;CLINILAB LABORATORIO DE ANALISES CLINICAS LTDA;0,00;05;;
21852199;0001;56;;08;20081231;19801215;5611203;IBRAIM MENDONCA;4305;Carmo da Mata;JOSE FERNANDES DA SILVA;0,00;05;;
19526581;0001;28;;02;20030712;19660914;4783101;CENTRO;4305;Carmo da Mata;OTICA MEIA PATACA DE CATAGUASES LTDA;10000,00;01;S;00000000
25142555;0001;07;BAR DOS AMIGOS;04;20190123;19921023;4723700;GRANJARIA;4305;Carmo da Mata;JOSE JORGE ALVES E SILVA;0,00;01;;
26282798;0001;03;;08;20150209;19891117;8130300;CENTRO;4305;Carmo da Mata;MARTINS & PEDROSA COMERCIO & REPRESENTACOES LTDA;0,00;05;;
70980735;0001;04;MINAS ARTE;08;20240402;19930325;4729699;IRACEMA;4305;Carmo da Mata;WALLACE RAMOS SPALLA MOREIRA;0,00;05;;
17216896;0001;43;PASTELARIA SANTA RITA;08;19871119;19820209;8888888;CENTRO;4305;Carmo da Mata;MARIA DE LOURDES PARASSOL PEREIRA;0,00;05;;
05738434;0001;07;;08;20150209;20030620;9491000;SANTA CLARA;4305;Carmo da Mata;IGREJA EVANGELICA ATOS;0,00;05;;
04104330;0001;88;;02;20031018;20001023;6821802;CENTRO;4305;Carmo da Mata;MIB IMOBILIARIA SOLUCOES FINANCEIRAS LTDA;20000,00;01;S;00000000
86557394;0001;07;CONFECCOES VANESSA;02;20051103;19940816;4781400;PRIMAVERA;4305;Carmo da Mata;ORLANDO DA SILVA GOMES;0,00;01;;
08145661;0001;17;;08;20111114;20060710;5611203;IZABEL TAVARES;4305;Carmo da Mata;MARIA OLIVEIRA LEITE;4000,00;01;N;00000000
08222636;0001;90;DIMPEL;04;20220208;20060810;1731100;GRANJARIA;4305;Carmo da Mata;DIMPEL ARTEFATOS DE PAPEIS LTDA;10000,00;01;S;00000000
08253614;0001;97;;08;20180913;20060818;5611203;VILA DOMINGOS LOPES;4305;Carmo da Mata;GUSTAVO VALADARES GARCIA;10000,00;01;N;00000000
08307824;0001;10;FARMACIA SANTA TEREZA;02;20060918;20060918;4771701;VILA TEREZA;4305;Carmo da Mata;DROGARIA MATTOSINHOS LTDA;25000,00;01;S;00000000
08308687;0001;39;LOBOS BAR;08;20070214;20060829;5611203;CENTRO;4305;Carmo da Mata;LOBOS BAR CATAGUASES LTDA;5000,00;01;;
08333837;0001;64;C.R.P. ENGENHARIA;08;20100409;20060925;7112000;CENTRO;4305;Carmo da Mata;C.R.P. ENGENHARIA E CONSULTORIA LTDA;10000,00;01;;
08333935;0001;00;;04;20190327;20061002;9529105;TAQUARA PRETA;4305;Carmo da Mata;SANTOS & INACIO PRESTACAO SERVICOS LTDA;5000,00;01;N;00000000
08369428;0001;18;;08;20171231;20061018;4761002;CENTRO;4305;Carmo da Mata;CARLOS AUGUSTO MANNARINO;13000,00;01;N;20170101
15971993;0001;16;;08;20121231;20120705;9492800;POUSO ALEGRE;4305;Carmo da Mata;ELEICAO 2012 SONIA MARIA DA SILVA FALCAO DE SOUZA VEREADOR;0,00;05;;
08537115;0001;21;;08;20081013;20061212;4781400;PAMPULHA;4305;Carmo da Mata;PAULO ALBERTO COSTA MILANI;6000,00;01;N;00000000
08250529;0001;75;;02;20060821;20060821;4530703;VILA MINALDA;4305;Carmo da Mata;EDU COMERCIO DE PECAS LTDA;20000,00;03;S;00000000
08741658;0001;66;FERNANDO MOTOS;08;20161121;20070306;4512902;CENTRO;4305;Carmo da Mata;OLIVEIRA E MENDONCA LTDA;10000,00;01;N;00000000
08751732;0001;25;CELEIRO ACESSORIOS;04;20190327;20070207;4789001;CENTRO;4305;Carmo da Mata;THAIS DA SILVA FREITAS;5000,00;01;N;00000000
08759382;0001;43;;04;20190123;20070404;4512901;CENTRO;4305;Carmo da Mata;CAMILLA BORGES FURTADO DE MENDONCA;10000,00;01;;
08861587;0001;35;MINAS GRILL;08;20091222;20070529;5611201;CENTRO;4305;Carmo da Mata;MINAS GRILL CATAGUASES LTDA;25000,00;01;N;00000000
08875466;0001;42;PADARIA IBRAHIM;08;20200506;20070525;1091102;IBRAHIM MENDONCA;4305;Carmo da Mata;JORDANA LOPES DE OLIVEIRA;6000,00;01;N;00000000
08875482;0001;35;;04;20231114;20070529;1412602;MIGUEL ROCHA;4305;Carmo da Mata;BEATRIZ DE SOUZA MELO;5000,00;01;S;20160101
08905816;0001;76;GLAMOUR MODA INTIMA;04;20201029;20070620;4781400;CENTRO;4305;Carmo da Mata;SHIRLEY & LETHICIA MODA INTIMA LTDA;5000,00;01;N;00000000
08290022;0001;45;GERA.NET;08;20150209;20060829;8599603;VILA TEREZA;4305;Carmo da Mata;GERA.NET CONSULTORIA E DESENVOLVIMENTO;0,00;05;;
08361675;0001;78;;04;20190123;20060921;4530703;VILA MINALDA;4305;Carmo da Mata;ROSEMEIRE APARECIDA SANT ANA DA SILVA;12000,00;01;N;00000000
16425794;0001;75;;08;20121231;20120711;9492800;HAIDDE;4305;Carmo da Mata;ELEICAO 2012 COMITE FINANCEIRO MG PARA VEREADOR PSL CATAGUASES;0,00;05;;
09025686;0001;40;MAIS SABOR;08;20150211;20070709;1069400;FAZENDA PONTE ALTA;4305;Carmo da Mata;MAIS SABOR INDUSTRIA DE CEREAIS LTDA;90000,00;01;N;00000000
09129843;0001;67;PTN;02;20250112;20070911;9492800;CENTRO;4305;Carmo da Mata;PTN - PARTIDO TRABALHISTA NACIONAL;0,00;05;;
09174652;0001;17;SMILE PRESENTES;08;20161213;20071030;4755502;CENTRO;4305;Carmo da Mata;EDUARDA OLIVEIRA MONTEIRO DE BARROS;10000,00;01;N;00000000
20234891;0001;58;;04;20210419;20140512;4723700;IME FARAGE;4305;Carmo da Mata;SEBASTIAO DE OLIVEIRA 00330704664;1,00;01;S;20140512
09430647;0001;28;RECANTO DA ILHA;04;20210419;20080213;9329801;CENTRO;4305;Carmo da Mata;FRANCISCO DE PAULA OLIVEIRA CAMPOS;2000,00;01;S;00000000
09436788;0001;58;;04;20210419;20080115;5611201;CENTRO;4305;Carmo da Mata;ANA LUISA GONCALVES RIBEIRO;15000,00;01;S;00000000
09478965;0001;69;SAC AUDIO SONORIZACAO;08;20130603;20080403;9001906;GRANJARIA;4305;Carmo da Mata;M. F. SHOWS E EVENTOS LTDA;10000,00;01;N;00000000
09547020;0001;51;BORA PRA CIMA;08;20240326;20080414;4781400;CENTRO;4305;Carmo da Mata;TEIXEIRA E WERNECK COMERCIO DE ROUPAS E ACESSORIOS LTDA;20000,00;01;N;00000000
09563430;0001;96;REFRIMAR;08;20180107;20080513;9521500;CENTRO;4305;Carmo da Mata;VANTUIR ROMANHOL;6000,00;01;N;20140101
14718420;0001;12;;04;20210419;20111205;5611203;GRANJARIA;4305;Carmo da Mata;ANGELINA DA SILVA FARIA 57977690691;1,00;01;S;20111205
09654255;0001;42;GATA E SAPATO;02;20080602;20080602;4782201;CENTRO;4305;Carmo da Mata;GATA E SAPATO CATAGUASES LTDA;20000,00;01;S;00000000
00939331;0004;34;CONSTRUPISOS;08;20120309;20080331;4744005;CENTRO;4305;Carmo da Mata;BBEF MATERIAIS DE CONSTRUCAO LTDA;250000,00;05;;
09836066;0001;90;;08;20081231;20080708;9492800;BOMR PASTO;4305;Carmo da Mata;ELEICAO 2008 NICOLAU SERGIO SIERVI VEREADOR;0,00;05;;
09861387;0001;45;;08;20081231;20080708;9492800;BONSUCESSO;4305;Carmo da Mata;ELEICAO 2008 JORGE LUIZ DE OLIVEIRA PEREIRA VEREADOR;0,00;05;;
09890501;0001;65;;08;20081231;20080708;9492800;GUANABARA;4305;Carmo da Mata;ELEICAO 2008 ANTONIO SERGIO MARTINS CANDUCA VEREADOR;0,00;05;;
09895989;0001;13;;08;20081231;20080708;9492800;CENTRO;4305;Carmo da Mata;ELEICAO 2008 LUCIANO BARBOSA DOS SANTOS VEREADOR;0,00;05;;
09924882;0001;56;;08;20081231;20080709;9492800;BOM PASTOR;4305;Carmo da Mata;ELEICAO 2008 CRISTIANO DA SILVA VEREADOR;0,00;05;;
09928298;0001;79;;08;20081231;20080709;9492800;CENTRO;4305;Carmo da Mata;ELEICAO 2008 ANDERSON CABRAL DE OLIVEIRA VEREADOR;0,00;05;;
41756164;0003;92;CREDFACIL FINANCIAMENTOS E EMPRESTIMOS;04;20190123;20080926;8291100;CENTRO;4305;Carmo da Mata;OLIVEIRA & HESSEL LTDA;17000,00;03;;
20261352;0001;08;ESTETICA GLOSS;08;20180201;20140515;9602502;HAIDEE;4305;Carmo da Mata;DAYANE CUNHA SILVA 09211153697;1000,00;01;N;20140515
10375444;0001;65;MERCADO MAGNO;02;20080515;20080515;4712100;POPULAR;4305;Carmo da Mata;MORAES E TEIXEIRA LTDA;40000,00;01;N;00000000
10016401;0001;93;;02;20060718;20060718;8112500;CENTRO;4305;Carmo da Mata;CONDOMINIO A NACIONAL;0,00;05;;
10025414;0001;29;;08;20081231;20080709;9492800;DICO LEITE;4305;Carmo da Mata;ELEICAO 2008 FRANCISCO DE ASSIS DA SILVA VEREADOR;0,00;05;;
10033947;0001;52;;08;20081231;20080709;9492800;CENTRO;4305;Carmo da Mata;ELEICAO 2008 ELIAS GUIMARAES TOLEDO VEREADOR;0,00;05;;
10039401;0001;09;;08;20081231;20080709;9492800;CENTRO;4305;Carmo da Mata;ELEICAO 2008 SEBASTIAO FERNANDO DE OLIVEIRA VEREADOR;0,00;05;;
10045249;0001;77;;08;20081231;20080709;9492800;HORTO FLORESTAL;4305;Carmo da Mata;ELEICAO 2008 CELSO HENRIQUE PACHECO LEITE VEREADOR;0,00;05;;
10049912;0001;01;;08;20081231;20080709;9492800;VILA MINALDA;4305;Carmo da Mata;ELEICAO 2008 CLOVIS LUIZ GUIMARAES VEREADOR;0,00;05;;
10059063;0001;77;;08;20081231;20080709;9492800;POPULAR;4305;Carmo da Mata;ELEICAO 2008 BEATRIZ DOS REIS FERNANDES VEREADOR;0,00;05;;
10056196;0001;90;;08;20081231;20080709;9492800;POPULAR;4305;Carmo da Mata;ELEICAO 2008 GERALDO LUIZ CAMPOS RIBEIRO VEREADOR;0,00;05;;
10059097;0001;61;;08;20081231;20080709;9492800;SANTA CRISTINA;4305;Carmo da Mata;ELEICAO 2008 MARIA ESTHER DE VICTA ALVES DE SOUSA VEREADOR;0,00;05;;
10132724;0001;42;;08;20081231;20080712;9492800;CENTRO;4305;Carmo da Mata;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR MG PMN;0,00;05;;
10174817;0001;30;;08;20160111;20080718;4929902;ZONA RURAL;4305;Carmo da Mata;VIACAO ZONA DA MATA LTDA;170000,00;01;;
10210578;0001;26;;08;20081231;20080725;9492800;VILA MINALDA;4305;Carmo da Mata;ELEICAO 2008 DORA LUCIA LEITE VEREADOR;0,00;05;;
10224545;0001;35;;04;20210419;20080730;4744099;VILA REIS;4305;Carmo da Mata;ROGERIA APARECIDA PATROCINIO DE OLIVEIRA;10000,00;01;N;00000000
10270804;0001;64;;08;20081231;20080815;9492800;CENTRO;4305;Carmo da Mata;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL UNICO MG PSB;0,00;05;;
10487484;0001;07;MAGIA DOS PAES;02;20081120;20081120;4721102;MENEZES;4305;Carmo da Mata;MAGIA DOS PAES DISTRIBUIDORA DE PAES DE CATAGUASES LTDA;10000,00;01;S;00000000
10506877;0001;02;;08;20230112;20081201;1610203;SERENO;4305;Carmo da Mata;SERRARIA SILVA & MELO LTDA;3000,00;01;N;00000000
10514387;0001;58;MAIS FM;04;20190123;20081203;6010100;CENTRO;4305;Carmo da Mata;W. J. OLIVEIRA & CIA LTDA;10000,00;01;N;00000000
10529184;0001;35;;08;20100802;20081201;4646001;CENTRO;4305;Carmo da Mata;M.B.S LANZIERI COSMETICOS;2000,00;01;N;00000000
10543733;0001;26;;04;20210419;20081120;8121400;GRANJARIA;4305;Carmo da Mata;FERREIRA & ALMEIDA DE CATAGUASES LTDA;10000,00;01;S;00000000
10556455;0001;41;CIRURGICA RUY BARBOSA;02;20081223;20081223;4773300;CENTRO;4305;Carmo da Mata;CIRURGICA RUY BARBOSA RODRIGUES TAVEIRA LTDA;20000,00;01;S;00000000
10566386;0001;57;ZTI SOLUTIONS;08;20160504;20081230;6201501;CENTRO;4305;Carmo da Mata;ZTI TECNOLOGIA DA INFORMACAO LTDA;10000,00;01;N;00000000
10653233;0001;47;AYCE SP;08;20200213;20090220;4781400;CENTRO;4305;Carmo da Mata;ACE BOUTIQUE LTDA;10000,00;01;N;00000000
10717815;0001;40;DECORES;08;20200109;20090324;1629301;IZABEL TAVARES;4305;Carmo da Mata;DECORES ARTESANATOS LTDA;15000,00;01;N;00000000
10747045;0001;88;;08;20100329;20090406;5611203;CENTRO;4305;Carmo da Mata;TANIA DE MELO PEIXOTO;10000,00;01;N;00000000
07188271;0019;90;;08;20090909;20090205;6619302;CENTRO;4305;Carmo da Mata;PLANTAR SERVICOS DE PAISAGISMO E JARDINAGEM LTDA;10000,00;03;N;00000000
10797903;0001;07;;08;20130529;20090429;3511501;CENTRO;4305;Carmo da Mata;RENASCENCA I ENERGIAS RENOVAVEIS LTDA;418811,02;05;;
10862682;0001;03;PADARIA PRIMAVERA;04;20210419;20090529;4721102;VILA MINALDA;4305;Carmo da Mata;JUREMA OLIVEIRA DE SOUZA VALVERDE DA SILVA;10000,00;01;S;00000000
10892035;0001;36;DROGAMAIS;04;20190123;20090615;4771701;CENTRO;4305;Carmo da Mata;DROGARIA E PERFUMARIA PAULA E GONCALVES LTDA;25000,00;01;N;00000000
11020659;0001;26;HORT FRUT PIONEIRO;01;20090805;20090805;4712100;MENEZES;4305;Carmo da Mata;RICARDO DE OLIVEIRA ANTONUCCI;2000,00;01;N;20090805
11040084;0001;03;CAVERNA LAN HOUSE;04;20190123;20090811;8299707;GRANJARIA;4305;Carmo da Mata;C R GUIMARAES LAN HOUSE;15000,00;01;;
11044623;0001;82;INTERACTIVE LAN HOUSE;08;20100924;20090813;8299707;SANTA CLARA;4305;Carmo da Mata;MARIA APARECIDA FERRAZ COSTA LAN HOUSE;1000,00;01;N;20090813
11056316;0001;11;;08;20250728;20090817;5611203;VILA REIS;4305;Carmo da Mata;SERGIO MAURILIO ARAUJO;5000,00;01;N;20090817
11075235;0001;69;;08;20250123;20090821;4330403;ZONA RURAL;4305;Carmo da Mata;JOSE FERNANDO FELIX DE OLIVEIRA;2000,00;01;N;20090821
11089536;0001;41;BAR E MERCARIA DO CARLINHO;08;20100715;20090826;5611204;GRANJARIA;4305;Carmo da Mata;CARLOS HENRIQUES ROSARIO CARVALHO;4000,00;01;N;00000000
11095009;0001;40;;04;20210419;20090828;1412601;CENTRO;4305;Carmo da Mata;SUELY DE FATIMA COUTO CARRARA;15000,00;01;S;00000000
11103455;0001;59;DINAMICA CONTABILIDADE;02;20090901;20090901;6920601;CENTRO;4305;Carmo da Mata;S. A. NETO DELFINO;15000,00;01;N;00000000
11127151;0001;21;PRO ART GESSO;08;20180201;20090910;4330403;ANA CARRARA;4305;Carmo da Mata;S. MARA DE OLIVEIRA SILVA;5000,00;01;N;20090910
11153737;0001;60;;08;20201023;20090917;4781400;CENTRO;4305;Carmo da Mata;REZENDE E CAMPOS LTDA;10000,00;01;N;00000000
11156488;0001;67;MARCELO PRODUCOES;08;20230925;20090918;7420001;CENTRO;4305;Carmo da Mata;MARCELO F. MARTINS;3000,00;01;N;20090918
11204634;0001;82;;08;20110113;20091006;7490104;CENTRO;4305;Carmo da Mata;LITEX REPRESENTACAO TEXTIL LTDA;2000,00;05;;
11226101;0001;00;;02;20091015;20091015;9329899;BEIRA RIO;4305;Carmo da Mata;11.226.101 PATRICIA DAS GRACAS NUNES DUARTE MEDEIROS;3000,00;01;S;20091015
11148185;0001;00;;04;20210419;20090619;4781400;CENTRO;4305;Carmo da Mata;WANESSA DE AZEVEDO MENDES;10000,00;01;S;00000000
11240367;0001;07;D' MINAS DISTRIBUIDORA;04;20190123;20091019;4641903;POPULAR;4305;Carmo da Mata;LUZIMAR DE MELLO CHAGAS;20000,00;01;N;00000000
11264606;0001;50;;08;20110331;20091023;8219999;BEIRA RIO;4305;Carmo da Mata;FACCHINI & RIBEIRO LTDA;2000,00;01;N;00000000
11270807;0001;60;CONTHAB ASSESSORIA CONTABIL;01;20091029;20091029;6920601;CENTRO;4305;Carmo da Mata;J. M. CARLI;2000,00;01;N;20091029
11278627;0001;25;;02;20091103;20091103;9521500;CENTENARIO;4305;Carmo da Mata;ANGELO MARCIO GONCALVES PEREIRA;1000,00;01;S;20091103
11279978;0001;50;FORTEX;02;20091030;20091030;8599604;CENTRO;4305;Carmo da Mata;S R SERVICOS LTDA;15000,00;01;S;00000000
11286304;0001;83;;02;20091104;20091104;5611204;PRIMAVERA;4305;Carmo da Mata;C. S. SARAIVA;5000,00;01;S;20140101
11299496;0001;62;APLLAUSE ASSESSORIA E MARKETING;08;20160401;20091110;8230001;CENTRO;4305;Carmo da Mata;MARCUS VINICIUS DE SIQUEIRA CARDOSO;1000,00;01;N;20091110
11319089;0001;70;KAUNS BAR;08;20120913;20091117;5611204;VILA REIS;4305;Carmo da Mata;JOANA DARC LIMA;2000,00;01;N;20091117
11370942;0001;88;;08;20210304;20091203;3101200;THOME;4305;Carmo da Mata;MOVEIS E ESQUADRIAS FRANZINI LTDA;47800,00;01;N;00000000
11095009;0002;20;;04;20210419;20091208;4781400;HAIDEE;4305;Carmo da Mata;SUELY DE FATIMA COUTO CARRARA;15000,00;01;S;00000000
11470744;0001;96;BAR ZERO GRAU;01;20100119;20100119;5611204;PARAISO;4305;Carmo da Mata;ANTONIO CARLOS NALON BAR ZERO GRAU;5000,00;01;N;20100119
11484360;0001;22;;04;20210419;20100122;4781400;THOME;4305;Carmo da Mata;ANTONIO DOS ANJOS ROCHA INOVARIO;5000,00;01;S;20100122
11499251;0001;89;ESPACO TEEN;04;20181009;20100128;4781400;CENTRO;4305;Carmo da Mata;IVANI CIPRIANO RIBEIRO DIAS;10000,00;01;N;00000000
11505143;0001;71;CRED GARCIA SOLUCOES E NEGOCIOS;08;20200818;20100201;8291100;CENTRO;4305;Carmo da Mata;GARCIA MENEZES SOLUCOES E NEGOCIOS LTDA;5000,00;01;N;00000000
11533755;0001;78;;08;20130201;20100210;9602501;POUSO ALEGRE;4305;Carmo da Mata;MARIA APARECIDA DA SILVA RODRIGUES 01400901693;1,00;01;N;20100210
20308778;0001;70;;08;20160429;20140523;5620101;VILA REIS;4305;Carmo da Mata;RAFAEL CAMPOS PEREIRA 06887305666;5000,00;01;N;20140523
11577338;0001;27;;02;20100220;20100220;5612100;COLINAS;4305;Carmo da Mata;ROSE MARY SARAMELLA DE AMORIM 92249094691;1,00;01;S;20100220
11642336;0001;74;;08;20201106;20100305;4723700;PARAISO;4305;Carmo da Mata;ANTONIO CARLOS NALON 28070003634;1,00;01;N;20100305
11685969;0001;60;;04;20210419;20100316;7319002;VILA TEREZA;4305;Carmo da Mata;TEREZINHA DE JESUS FERNANDES DE MELO 43632769672;1,00;01;S;20100316
11706802;0001;38;JOEL FERNANDES;08;20200609;20100319;4399103;CENTENARIO;4305;Carmo da Mata;JOEL FERNANDES 60561181691;1,00;01;N;20100319
11715220;0001;18;;08;20180601;20100322;4755503;DICO LEITE;4305;Carmo da Mata;LUIZ CARLOS DA SILVA 02299698795;1,00;01;N;20100322
11729067;0001;88;D & R;08;20180530;20100324;4330402;MIGUEL ROCHA;4305;Carmo da Mata;DENILSON DUARTE PEREIRA;10000,00;01;N;00000000
11809880;0001;68;;08;20160624;20100413;8630503;CENTRO;4305;Carmo da Mata;CLINICA DE GINECOLOGIA E OBSTETRICIA ANA CARRARA LTDA;3000,00;01;;
07040380;0002;18;CTR;08;20200610;20100414;8720499;CENTRO;4305;Carmo da Mata;COMUNIDADE TERAPEUTICA RENASCER;0,00;05;;
11896675;0001;87;;08;20180201;20100505;2542000;VILA REIS;4305;Carmo da Mata;GEORGE MARTINS XAVIER 03681202605;1,00;01;N;20100505
11911165;0001;31;;02;20100507;20100507;9602502;CENTRO;4305;Carmo da Mata;CIRENE LOPES DE FARIA 61297020600;1,00;01;S;20100507
12053883;0001;87;AMAAS;04;20190123;20100602;9491000;SAO PEDRO;4305;Carmo da Mata;ASSOCIACAO MISSAO APOSTOLICA DE ACAO SOCIAL - AMAAS;0,00;05;;
12115229;0001;50;CANTINHO DA SERRA;04;20210419;20100622;4712100;COLINAS;4305;Carmo da Mata;DEBORA DE OLIVEIRA VARGA;10000,00;01;S;00000000
12115738;0001;83;ESPORTE CLUBE UNIAO DOS PALMARES;02;20080507;20080507;9312300;SERENO;4305;Carmo da Mata;ESPORTE CLUBE UNIAO DOS PALMARES;0,00;05;;
12116197;0001;08;;08;20111104;20100623;1629301;CENTRO;4305;Carmo da Mata;KARLA CRISTINA KROLMAN FONSECA 03687019640;1,00;01;N;20100623
12161403;0001;00;HAPPY KIDS;08;20120404;20100705;4781400;CENTRO;4305;Carmo da Mata;VIANNA & MATIAS COMERCIO DE ROUPAS LTDA;10000,00;01;N;00000000
12210212;0001;82;EMPREENDIMENTOS HORACIO SPINDOLA;08;20100819;20100708;8291100;CENTRO;4305;Carmo da Mata;HORACIO CARLOS SPINDOLA JUNIOR;1000,00;01;N;00000000
12216846;0001;42;;08;20130816;20100713;4923001;GRANJARIA;4305;Carmo da Mata;OSNEY SILVA DE SOUSA 33189013691;1,00;01;N;20100713
12249545;0001;15;;02;20190221;20100720;4930202;VILA MINALDA;4305;Carmo da Mata;ESPOLIO DE SEBASTIAO LUCIO BAYONETA;1,00;01;S;20100720
12256395;0001;77;;08;20200715;20100721;9602501;VILA DOMINGOS LOPES;4305;Carmo da Mata;ROSIMAR ROBERTO MANOEL 04595272669;1,00;01;N;20100721
12286441;0001;80;NF SOLUCAO EM MANUTENCAO PREDIAL;08;20220705;20100727;4321500;CENTRO;4305;Carmo da Mata;NELSON FERNANDES DOS SANTOS 52132617600;1,00;01;N;20100727
12302021;0001;40;;08;20180201;20100729;5611204;FATIMA;4305;Carmo da Mata;UDIANDERSON LOPES BALBINO 01803822686;1,00;01;N;20100729
12318466;0001;19;;08;20131025;20100802;4520005;HAIDEE;4305;Carmo da Mata;CAMILA GOMES FERREIRA 00660835673;1,00;01;N;20100802
